[2025-11-25 11:51:36.142] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:55:03.346] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:55:03.346] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:55:03.346] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:55:03.346] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:55:03.346] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:55:03.346] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:55:03.346] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:55:03.346] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:55:03.346] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:55:03.346] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:55:03.346] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:55:03.347] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:55:03.347] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:55:03.347] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:55:03.347] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:55:03.347] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:55:03.347] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:55:03.347] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:55:03.347] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:55:03.347] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:55:03.347] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:55:03.347] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:55:03.347] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:55:04.349] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:55:04.350] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:55:04.350] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:55:04.350] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:55:04.350] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:55:04.350] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:55:04.350] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:55:04.350] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:55:04.350] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:55:04.350] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:55:04.350] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:55:04.350] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:55:04.350] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:55:04.351] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:55:04.351] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:55:04.351] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:55:04.351] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:55:04.351] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:55:04.351] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:55:04.351] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:55:04.351] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:55:04.351] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:55:04.351] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:55:05.356] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:55:05.356] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:55:05.356] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:55:05.356] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:55:05.356] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:55:05.356] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:55:05.356] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:55:05.356] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:55:05.356] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:55:05.390] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:55:05.391] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:55:05.391] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:55:05.391] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:55:05.391] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:55:05.391] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:55:05.391] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:55:05.391] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:55:05.391] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:55:05.391] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:55:05.391] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:55:05.391] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:55:05.393] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:55:05.393] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:55:06.393] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:55:06.393] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:55:06.393] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:55:06.393] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:55:06.393] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:55:06.393] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:55:06.393] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:55:06.393] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:55:06.393] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:55:06.394] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:55:07.395] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:55:07.395] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:55:07.395] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:55:07.395] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:55:07.395] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:55:07.395] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:55:07.395] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:55:07.395] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:55:07.396] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:55:08.398] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:55:08.399] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:55:08.399] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:55:08.399] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:55:08.399] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:55:08.399] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:55:08.399] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:55:08.399] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:55:08.399] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:55:08.399] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:55:09.400] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:55:10.404] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:55:10.404] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:55:10.404] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:55:10.404] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:55:10.404] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:55:10.404] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:55:10.404] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:55:10.404] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:55:10.404] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:55:10.404] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:55:10.404] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:55:10.404] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:55:10.405] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:55:10.405] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:55:10.405] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:55:10.405] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:55:10.405] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:55:10.405] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:55:10.405] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:55:10.405] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:55:10.405] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:55:10.405] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:55:10.405] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:55:11.409] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:55:11.410] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:55:11.410] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:55:11.410] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:55:11.410] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:55:11.410] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:55:11.410] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:55:11.410] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:55:11.410] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:55:11.440] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:55:11.440] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:55:11.440] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:55:11.440] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:55:11.440] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:55:11.440] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:55:11.440] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:55:11.440] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:55:11.440] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:55:11.440] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
